timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,13,True,16.00000000325963,88560.421,88560.437
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,14,True,30.99999998812564,88560.687,88560.718
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,15,True,16.00000000325963,88560.968,88560.984
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,16,True,31.000000002677552,88561.234,88561.265
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,17,True,16.00000000325963,88561.593,88561.609
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,18,True,16.00000000325963,88561.859,88561.875
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,19,True,14.999999999417923,88562.125,88562.14
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,20,True,31.000000002677552,88562.39,88562.421
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,21,True,16.00000000325963,88562.671,88562.687
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,22,True,15.999999988707714,88562.937,88562.953
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,23,True,14.999999999417923,88563.203,88563.218
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,24,True,16.00000000325963,88563.468,88563.484
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,25,True,16.00000000325963,88563.734,88563.75
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,26,True,14.999999999417923,88564.0,88564.015
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,27,True,14.999999999417923,88564.281,88564.296
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,28,True,16.00000000325963,88564.546,88564.562
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,29,True,15.999999988707714,88564.812,88564.828
